id,submitdate,lastpage,startlanguage,startdate,datestamp,Country,Country[other],Discipline[A2],Discipline[A3],Discipline[A4],Discipline[A6],Discipline[A1],Discipline[A5],Discipline[other],Gender,CareerStatus,CareerStatus[other],Institution,Institution[other],NPublishedCor,PDepositedCor,CorSomeComparison[A1],CorSomeComparison[A2],CorSomeComparison[A3],CorSomeComparison[A4],CorSomeComparison[A5],CorSomeComparison[A6],CorSomeDeposited[A1],CorSomeDeposited[A2],CorSomeDeposited[A3],CorSomeDeposited[A4],CorSomeDeposited[A5],CorSomeDeposited[A6],CorSomeDeposited[A7],CorSomeDeposited[A8],CorSomeDeposited[A9],CorSomeDeposited[A10],CorSomeDeposited[A11],CorSomeDeposited[A12],CorSomeDeposited[A13],CorAllDeposited[A1],CorAllDeposited[A2],CorAllDeposited[A3],CorAllDeposited[A4],CorAllDeposited[A5],CorAllDeposited[A6],CorAllDeposited[A7],CorAllDeposited[A8],CorAllDeposited[A9],CorAllDeposited[A10],CorAllDeposited[A11],CorAllDeposited[A12],CorAllDeposited[A13],CorSomeNotDeposited[A1],CorSomeNotDeposited[A2],CorSomeNotDeposited[A3],CorSomeNotDeposited[A4],CorSomeNotDeposited[A5],CorSomeNotDeposited[A6],CorSomeNotDeposited[A7],CorSomeNotDeposited[A8],CorSomeNotDeposited[A9],CorNoneNotDeposited[A1],CorNoneNotDeposited[A2],CorNoneNotDeposited[A3],CorNoneNotDeposited[A4],CorNoneNotDeposited[A5],CorNoneNotDeposited[A6],CorNoneNotDeposited[A7],CorNoneNotDeposited[A8],CorNoneNotDeposited[A9],interviewtime,groupTime1264,CountryTime,DisciplineTime,GenderTime,CareerStatusTime,InstitutionTime,groupTime1262,NPublishedCorTime,PDepositedCorTime,groupTime1263,CorSomeComparisonTime,CorComparisonFreeTime,CorSomeDepositedTime,CorAllDepositedTime,CorDepositedFreeTime,CorSomeNotDepositedTime,CorNoneNotDepositedTime,CorNotDepositedFreeTime,groupTime1265,FeedbackSurveyTime,FollowUpParticipantTime,FollowUpEmailTime
308,2020-12-17 14:53:08,4.0,en,2020-12-17 14:51:39,2020-12-17 14:53:08,India,,Yes,No,No,No,No,No,,Male,PhD student,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,90.78,26.19,,,,,,20.06,,,35.96,,,,,,,,,8.57,,,
309,,1.0,en,2020-12-17 14:56:36,2020-12-17 14:57:07,Iran (Islamic Republic of),,Yes,No,No,No,No,No,,Female,PhD student,,University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.53,31.53,,,,,,,,,,,,,,,,,,,,,
310,2020-12-17 15:02:33,4.0,en,2020-12-17 14:56:42,2020-12-17 15:02:33,Canada,,No,No,No,Yes,No,No,Marine Social Sciences,Female,Other,Project Coordinator,University,,1-2,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Strongly disagree,Neutral,Disagree,Agree,Neutral,Neutral,352.51,59.17,,,,,,35.6,,,155.08,,,,,,,,,102.66,,,
311,2020-12-17 15:00:53,4.0,en,2020-12-17 14:57:23,2020-12-17 15:00:53,Portugal,,No,Yes,No,No,No,No,,Female,PhD student,,Other,University + research institution,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Disagree,Disagree,Strongly agree,Strongly disagree,Agree,Neutral,Neutral,Neutral,212.07,72.79,,,,,,29.1,,,104.35,,,,,,,,,5.83,,,
312,2020-12-17 15:01:27,4.0,en,2020-12-17 14:57:26,2020-12-17 15:01:27,Brazil,,No,Yes,No,No,No,No,,Male,Professor,,University,,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Neutral,Neutral,Agree,Agree,Strongly disagree,Strongly disagree,Disagree,Agree,Agree,Neutral,Neutral,Agree,Agree,Disagree,Neutral,Agree,,,,,,,,,,,,,,Strongly disagree,Disagree,Disagree,Agree,Strongly agree,Agree,Disagree,Disagree,Neutral,,,,,,,,,,242.74,26.94,,,,,,17.5,,,179.17,,,,,,,,,19.13,,,
313,2020-12-17 15:01:08,4.0,en,2020-12-17 14:58:06,2020-12-17 15:01:08,Brazil,,No,No,No,No,No,No,Limnology,Male,Postdoctoral researcher,,University,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,184.52,51.86,,,,,,24.86,,,78.36,,,,,,,,,29.44,,,
314,2020-12-17 15:09:30,4.0,en,2020-12-17 14:58:12,2020-12-17 15:09:30,Zambia,,No,Yes,No,No,No,No,Fisheries and Aquaculture,Male,Masters student,,Other,Public and University research institutions,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Neutral,Strongly disagree,Neutral,Neutral,Disagree,Neutral,680.34,213.85,,,,,,215.98,,,174.65,,,,,,,,,75.86,,,
315,2020-12-17 15:03:03,4.0,en,2020-12-17 14:58:48,2020-12-17 15:03:03,United States of America,,No,No,Yes,No,No,No,,Male,Other,Research Scientist,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Strongly disagree,Disagree,Disagree,Neutral,Neutral,Neutral,Neutral,258.66,68.96,,,,,,45.47,,,136.53,,,,,,,,,7.7,,,
316,2020-12-17 15:17:36,4.0,en,2020-12-17 15:00:26,2020-12-17 15:17:36,Italy,,No,No,No,No,No,No,Geotechnical engineering,Male,Assistant Professor,,University,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Neutral,Disagree,Strongly disagree,Strongly disagree,Neutral,Neutral,1033.51,58.85,,,,,,56.04,,,680.2,,,,,,,,,238.42,,,
317,,,en,2020-12-17 15:01:10,2020-12-17 15:01:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
318,2020-12-17 15:07:14,4.0,en,2020-12-17 15:02:28,2020-12-17 15:07:14,Spain,,No,Yes,No,No,No,No,,Male,Professor,,University,,21+,Some of these articles were also deposited as preprints*,Neutral,Strongly agree,Strongly agree,Neutral,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Agree,Strongly disagree,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,,,,,,288.01,33.01,,,,,,17.33,,,225.93,,,,,,,,,11.74,,,
319,2020-12-17 15:08:45,4.0,en,2020-12-17 15:03:43,2020-12-17 15:08:45,Poland,,No,Yes,No,Yes,No,No,,Male,Postdoctoral researcher,,Non-university research institution,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Disagree,Disagree,Agree,Disagree,Neutral,Neutral,Neutral,Neutral,304.17,50.34,,,,,,45.13,,,193.76,,,,,,,,,14.94,,,
320,2020-12-17 15:10:16,4.0,en,2020-12-17 15:04:14,2020-12-17 15:10:16,China,,No,No,No,No,No,No,Remote Sensing of Atmosphere,Male,PhD student,,University,,11-20,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Neutral,Neutral,,,,,,,,,,,,,,Disagree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,363.17,124.22,,,,,,23.93,,,185.87,,,,,,,,,29.15,,,
321,2020-12-17 15:07:30,4.0,en,2020-12-17 15:04:45,2020-12-17 15:07:30,Germany,,No,No,Yes,No,No,No,,Female,Postdoctoral researcher,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Neutral,Neutral,Disagree,Disagree,Agree,Agree,Neutral,167.18,28.06,,,,,,34.46,,,88.59,,,,,,,,,16.07,,,
322,2020-12-17 15:07:49,4.0,en,2020-12-17 15:05:19,2020-12-17 15:07:49,France,,Yes,No,No,No,No,No,geochemistry,Male,Professor,,University,,6-10,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Neutral,Strongly agree,Agree,Strongly disagree,151.3,59.43,,,,,,15.29,,,65.99,,,,,,,,,10.59,,,
323,2020-12-17 15:10:19,4.0,en,2020-12-17 15:06:20,2020-12-17 15:10:19,Montenegro,,No,No,No,No,No,No,IT in maritime sector,Male,Masters student,,University,,1-2,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Agree,Neutral,Agree,Disagree,Agree,Agree,Agree,Disagree,240.33,75.98,,,,,,35.5,,,111.23,,,,,,,,,17.62,,,
324,2020-12-17 15:10:40,4.0,en,2020-12-17 15:07:33,2020-12-17 15:10:40,Norway,,No,No,Yes,No,Yes,No,,Male,Postdoctoral researcher,,Non-university research institution,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly disagree,Disagree,Neutral,187.14,56.52,,,,,,28.94,,,92.49,,,,,,,,,9.19,,,
325,,2.0,en,2020-12-17 15:10:23,2020-12-17 15:12:13,Portugal,,No,Yes,No,No,No,No,,Male,Bachelors student,,Non-university research institution,,11-20,Some of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.89,40.55,,,,,,70.34,,,,,,,,,,,,,,,
326,2020-12-17 15:12:50,4.0,en,2020-12-17 15:10:36,2020-12-17 15:12:50,Chile,,No,No,No,No,No,No,Environmental Sciences,Female,Assistant Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Neutral,Neutral,Strongly disagree,135.27,35.66,,,,,,20.05,,,72.35,,,,,,,,,7.21,,,
327,2020-12-17 15:17:42,4.0,en,2020-12-17 15:11:04,2020-12-17 15:17:42,United States of America,,No,No,No,Yes,No,No,,Female,Professor,,Non-university research institution,,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly agree,Disagree,Agree,Agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,400.4,40.1,,,,,,14.77,,,337.55,,,,,,,,,7.98,,,
328,,2.0,en,2020-12-17 15:12:14,2020-12-17 15:16:38,France,,No,No,No,No,No,No,hydrodynamic ,Male,Other,Researcher (associate prof without teaching),University,,6-10,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.77,130.59,,,,,,77.17,,,57.01,,,,,,,,,,,,
329,2020-12-17 15:20:18,4.0,en,2020-12-17 15:12:50,2020-12-17 15:20:18,Mexico,,No,No,No,No,Yes,No,,Male,Professor,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Neutral,449.67,48.89,,,,,,58.33,,,305.36,,,,,,,,,37.09,,,
330,2020-12-17 15:18:33,4.0,en,2020-12-17 15:14:52,2020-12-17 15:18:33,Brazil,,No,No,No,No,No,No,Engineering,Male,Associate Professor,,University,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,223.9,52.35,,,,,,34.56,,,115.29,,,,,,,,,21.7,,,
331,2020-12-17 15:18:54,4.0,en,2020-12-17 15:15:13,2020-12-17 15:18:54,Iran (Islamic Republic of),,Yes,No,No,No,No,No,,Male,Postdoctoral researcher,,University,,21+,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Neutral,Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,,,,,,,,,,,,,,,,,,,223.51,52.77,,,,,,43.48,,,108.64,,,,,,,,,18.62,,,
332,2020-12-17 15:20:59,4.0,en,2020-12-17 15:16:13,2020-12-17 15:20:59,France,,No,No,No,Yes,No,No,Environmental sciences,Male,Assistant Professor,,University,,6-10,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,,,,,,,,,,,,,,Disagree,Neutral,Neutral,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,,,,,,,,,,288.29,60.56,,,,,,22.34,,,181.76,,,,,,,,,23.63,,,
333,2020-12-17 15:22:20,4.0,en,2020-12-17 15:18:20,2020-12-17 15:22:20,Croatia,,No,No,No,No,No,No,Transportation,Male,Postdoctoral researcher,,University,,11-20,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Neutral,Disagree,Neutral,Neutral,Neutral,Strongly agree,Neutral,Agree,Agree,Strongly agree,Disagree,Neutral,Agree,,,,,,,,,,,,,,,,,,,243.12,82.52,,,,,,33.85,,,116.73,,,,,,,,,10.02,,,
334,2020-12-17 15:38:08,4.0,en,2020-12-17 15:18:54,2020-12-17 15:38:08,India,,No,No,No,No,No,No,Climate Change Science,Male,PhD student,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Strongly disagree,Strongly agree,Strongly disagree,Neutral,Neutral,Strongly disagree,Neutral,1107.52,191.17,,,,,,87.86,,,472.14,,,,,,,,,356.35,,,
335,2020-12-17 15:23:12,4.0,en,2020-12-17 15:19:21,2020-12-17 15:23:12,Kuwait,,No,Yes,No,No,No,No,marine pollution; marine radioactivity,Male,Professor,,Non-university research institution,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Neutral,Agree,Agree,Disagree,Neutral,Neutral,Agree,Neutral,232.82,66.41,,,,,,48.62,,,93.61,,,,,,,,,24.18,,,
336,,,en,2020-12-17 15:19:31,2020-12-17 15:19:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
337,2020-12-17 15:24:08,4.0,en,2020-12-17 15:20:29,2020-12-17 15:24:08,Sri Lanka,,No,No,No,No,No,No,Aquaculture,Female,Masters student,,University,,1-2,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,221.97,62.51,,,,,,53.66,,,78.97,,,,,,,,,26.83,,,
338,2020-12-17 15:25:26,4.0,en,2020-12-17 15:21:29,2020-12-17 15:25:26,Germany,,No,No,Yes,Yes,Yes,No,,Male,Associate Professor,,Non-university research institution,,21+,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Agree,Agree,Agree,Neutral,Agree,Agree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Agree,Neutral,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,238.45,39.16,,,,,,14.9,,,171.12,,,,,,,,,13.27,,,
339,,,en,2020-12-17 15:22:13,2020-12-17 15:22:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
340,2020-12-17 15:28:20,4.0,en,2020-12-17 15:22:42,2020-12-17 15:28:20,Italy,,No,No,No,No,No,No,Paleontology,Male,Other,Museum curator,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,340.19,95.22,,,,,,118.92,,,96.77,,,,,,,,,29.28,,,
341,,,en,2020-12-17 15:28:30,2020-12-17 15:28:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
342,2020-12-17 15:32:47,4.0,en,2020-12-17 15:29:46,2020-12-17 15:32:47,Germany,,Yes,No,No,Yes,No,No,Biogeochemistry,Male,Postdoctoral researcher,,Non-university research institution,,11-20,Some of these articles were also deposited as preprints*,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Neutral,Disagree,Neutral,Neutral,Neutral,,,,,,,,,,,,,,Agree,Neutral,Neutral,Agree,Disagree,Disagree,Disagree,Neutral,Neutral,,,,,,,,,,181.25,27.01,,,,,,19.99,,,128.26,,,,,,,,,5.99,,,
343,2020-12-17 15:33:38,4.0,en,2020-12-17 15:30:11,2020-12-17 15:33:38,France,,Yes,No,No,No,No,No,,Male,Assistant Professor,,University,,6-10,All of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,Strongly agree,Agree,Strongly disagree,Agree,Neutral,Neutral,Strongly disagree,Strongly agree,Agree,Neutral,Neutral,Strongly agree,Neutral,,,,,,,,,,,,,,,,,,,208.72,26.48,,,,,,26.87,,,129.04,,,,,,,,,26.33,,,
344,,1.0,en,2020-12-17 15:30:16,2020-12-17 15:31:13,Spain,,No,No,No,No,Yes,No,,Female,Other,,Non-university research institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.31,57.31,,,,,,,,,,,,,,,,,,,,,
345,2020-12-17 15:44:03,4.0,en,2020-12-17 15:39:20,2020-12-17 15:44:03,Egypt,,Yes,No,No,No,No,No,,Male,Associate Professor,,Non-university research institution,,6-10,Some of these articles were also deposited as preprints*,Strongly agree,Agree,Agree,Neutral,Agree,Agree,Agree,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,247.24,46.38,,,,,,7.84,,,177.92,,,,,,,,,15.1,,,
346,2020-12-17 15:46:47,4.0,en,2020-12-17 15:39:28,2020-12-17 15:46:47,Philippines,,No,Yes,No,No,No,No,Fisheries,Male,Associate Professor,,University,,11-20,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Neutral,440.35,50.09,,,,,,102.01,,,146.86,,,,,,,,,141.39,,,
347,2020-12-17 15:46:31,4.0,en,2020-12-17 15:41:08,2020-12-17 15:46:31,Uruguay,,No,No,No,No,No,No,Microbial ecology ,Female,Professor,,Non-university research institution,,21+,Some of these articles were also deposited as preprints*,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Neutral,Agree,,,,,,,,,,,,,,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Neutral,Strongly disagree,,,,,,,,,,324.92,51.1,,,,,,74.47,,,181.54,,,,,,,,,17.81,,,
348,2020-12-17 15:45:56,4.0,en,2020-12-17 15:43:30,2020-12-17 15:45:56,Netherlands,,No,No,Yes,No,No,No,,Male,Associate Professor,,Non-university research institution,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strongly agree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Disagree,Neutral,Strongly disagree,Strongly disagree,147.63,33.5,,,,,,31.15,,,65.73,,,,,,,,,17.25,,,
349,,2.0,en,2020-12-17 15:44:47,2020-12-17 15:45:37,Greece,,No,No,Yes,No,No,No,,Female,PhD student,,Non-university research institution,,1-2,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.52,25.62,,,,,,25.9,,,,,,,,,,,,,,,
350,2020-12-17 16:08:08,4.0,en,2020-12-17 15:46:51,2020-12-17 16:08:08,the United Kingdom of Great Britain and Northern Ireland,,No,No,No,No,Yes,No,,Female,Postdoctoral researcher,,Non-university research institution,,3-5,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Neutral,Neutral,Strongly agree,Disagree,Disagree,Disagree,Disagree,Agree,Neutral,Agree,Neutral,Strongly agree,Neutral,Disagree,Disagree,,,,,,,,,,,,,,Strongly agree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,,,,,,,,,,1278.29,31.28,,,,,,16.25,,,1225.47,,,,,,,,,5.29,,,
351,,,en,2020-12-17 15:52:22,2020-12-17 15:52:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
352,,,en,2020-12-17 16:02:41,2020-12-17 16:02:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
353,2020-12-17 16:09:33,4.0,en,2020-12-17 16:05:24,2020-12-17 16:09:33,United States of America,,No,Yes,Yes,Yes,No,No,,Male,Assistant Professor,,University,,11-20,Some of these articles were also deposited as preprints*,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,Disagree,Strongly agree,Neutral,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,249.99,55.81,,,,,,25.17,,,165.97,,,,,,,,,3.04,,,
354,2020-12-17 16:11:53,4.0,en,2020-12-17 16:06:47,2020-12-17 16:11:53,United States of America,,No,No,No,No,No,No,sedimentology,Male,Postdoctoral researcher,,University,,6-10,Some of these articles were also deposited as preprints*,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly agree,Strongly agree,,,,,,,,,,,,,,Agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,307.21,31.14,,,,,,71.94,,,189.49,,,,,,,,,14.64,,,
355,2020-12-17 16:31:11,4.0,en,2020-12-17 16:08:12,2020-12-17 16:31:11,the United Kingdom of Great Britain and Northern Ireland,,No,No,Yes,Yes,Yes,No,,Female,Business or industry professional,,Other,Local Government,21+,Some of these articles were also deposited as preprints*,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,,,,,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,1380.75,54.94,,,,,,504.15,,,816.07,,,,,,,,,5.59,,,
356,2020-12-17 16:12:01,4.0,en,2020-12-17 16:08:33,2020-12-17 16:12:01,Italy,,No,No,No,No,Yes,No,,Male,Other,Associated (because after retirement age),Non-university research institution,,21+,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Disagree,Strongly agree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,209.87,89.05,,,,,,21.32,,,88.64,,,,,,,,,10.86,,,
357,2020-12-17 16:17:33,4.0,en,2020-12-17 16:14:14,2020-12-17 16:17:33,United States of America,,No,Yes,No,No,No,No,,Female,PhD student,,University,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Agree,Disagree,Disagree,Neutral,Neutral,Agree,Neutral,200.73,28.59,,,,,,23.72,,,136.06,,,,,,,,,12.36,,,
358,,1.0,en,2020-12-17 16:14:49,2020-12-17 16:15:18,the United Kingdom of Great Britain and Northern Ireland,,No,No,No,No,Yes,No,,Female,Postdoctoral researcher,,Non-university research institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.47,29.47,,,,,,,,,,,,,,,,,,,,,
359,2020-12-17 16:45:04,4.0,en,2020-12-17 16:20:30,2020-12-17 16:45:04,Brazil,,No,No,No,No,No,No,Residue,Female,Professor,,University,,21+,Some of these articles were also deposited as preprints*,Agree,Strongly disagree,Strongly disagree,Agree,Agree,Neutral,Strongly disagree,Strongly agree,Strongly agree,Neutral,Neutral,Strongly agree,Neutral,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,,,,,,,,,,,,,,Disagree,Neutral,Neutral,Disagree,Neutral,Strongly disagree,Strongly disagree,Strongly disagree,Neutral,,,,,,,,,,1476.03,153.52,,,,,,418.05,,,882.49,,,,,,,,,21.97,,,
360,2020-12-17 16:26:14,4.0,en,2020-12-17 16:20:52,2020-12-17 16:26:14,Brazil,,No,Yes,No,No,No,No,,Male,Postdoctoral researcher,,Non-university research institution,,3-5,None of these articles were also deposited as preprints*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agree,Neutral,Disagree,Agree,Neutral,Disagree,Agree,Neutral,Strongly disagree,323.3,84.11,,,,,,50.21,,,134.15,,,,,,,,,54.83,,,
